number,MEDIAN HOUSE VALUE,MEDIAN INCOME,HOUSE MEDIAN AGE,TOTAL ROOM,TOTAL BEDROOMS,POPULATION,HOUSEHOLDS,LATITUDE,LONGITUDE
4632,325000.0,1.9038,34.0,2470.0,1197.0,2326.0,1055.0,34.06,-118.31
4633,112500.0,1.7365,24.0,4021.0,1707.0,3727.0,1529.0,34.07,-118.29
4634,300000.0,1.8829,28.0,5221.0,2530.0,5840.0,2374.0,34.07,-118.3
4635,150000.0,1.6953,43.0,1366.0,740.0,942.0,672.0,34.06,-118.3
4636,70000.0,1.5553,42.0,3894.0,2293.0,6846.0,2156.0,34.06,-118.29
4637,187500.0,1.5954,27.0,2456.0,1111.0,4137.0,1104.0,34.06,-118.29
4638,350000.0,2.1637,46.0,1759.0,1012.0,2716.0,877.0,34.06,-118.29
4639,137500.0,1.468,47.0,1390.0,872.0,2860.0,827.0,34.06,-118.3
4640,233300.0,1.9309,23.0,2040.0,778.0,2235.0,697.0,34.06,-118.29
4641,270000.0,2.0332,33.0,2437.0,1283.0,3906.0,1084.0,34.06,-118.3
4642,475000.0,1.8214,21.0,3960.0,1490.0,3468.0,1335.0,34.06,-118.3
4643,322200.0,1.7896,23.0,2512.0,1203.0,3720.0,1118.0,34.06,-118.3
4645,187500.0,1.6725,47.0,3038.0,1533.0,4225.0,1472.0,34.06,-118.31
4646,410000.0,2.0547,34.0,1848.0,667.0,1351.0,589.0,34.06,-118.31
4647,328900.0,2.1435,52.0,2124.0,756.0,1920.0,756.0,34.06,-118.31
4648,360000.0,2.0278,31.0,2827.0,1084.0,3107.0,993.0,34.06,-118.31
4649,380000.0,1.9949,14.0,1559.0,646.0,1639.0,567.0,34.06,-118.31
4650,291500.0,3.5517,42.0,3292.0,713.0,2224.0,674.0,34.05,-118.32
4651,436800.0,4.125,43.0,2808.0,584.0,1654.0,569.0,34.06,-118.32
4652,337000.0,4.5918,36.0,3239.0,722.0,1383.0,612.0,34.06,-118.32
4653,433800.0,8.3617,52.0,1368.0,231.0,737.0,248.0,34.06,-118.33
4654,257800.0,3.375,48.0,2405.0,527.0,1868.0,502.0,34.05,-118.33
4655,226300.0,2.5284,44.0,1574.0,390.0,1323.0,404.0,34.05,-118.33
4656,171300.0,2.1736,45.0,1707.0,519.0,1446.0,466.0,34.05,-118.33
4657,327300.0,1.5882,50.0,1389.0,364.0,976.0,302.0,34.05,-118.32
4658,250000.0,1.9923,42.0,3343.0,1183.0,3480.0,1146.0,34.05,-118.32
4659,305800.0,2.5313,35.0,1692.0,423.0,1578.0,406.0,34.05,-118.31
4660,417600.0,3.1406,40.0,1667.0,365.0,1161.0,384.0,34.05,-118.31
4661,115600.0,1.9152,44.0,1612.0,650.0,2028.0,593.0,34.05,-118.3
4662,214300.0,1.721,42.0,1476.0,610.0,1605.0,545.0,34.05,-118.3
4663,350000.0,2.2937,42.0,443.0,223.0,582.0,223.0,34.05,-118.31
4664,157700.0,2.1414,46.0,1386.0,457.0,1845.0,485.0,34.05,-118.3
4665,193800.0,2.2684,31.0,1744.0,720.0,2034.0,633.0,34.05,-118.3
4666,193800.0,1.3867,30.0,1417.0,589.0,1615.0,540.0,34.05,-118.29
4667,168800.0,1.5972,34.0,1102.0,448.0,1325.0,439.0,34.05,-118.29
4668,161100.0,1.9323,36.0,1723.0,569.0,1664.0,501.0,34.05,-118.3
4669,187500.0,2.096,34.0,1453.0,588.0,1987.0,589.0,34.05,-118.3
4670,250000.0,1.847,18.0,3585.0,1661.0,5229.0,1534.0,34.05,-118.29
4671,350000.0,2.3864,11.0,677.0,370.0,1143.0,341.0,34.05,-118.29
4672,229200.0,2.053,31.0,2818.0,1252.0,4126.0,1200.0,34.05,-118.29
4673,479000.0,4.6838,52.0,1801.0,313.0,714.0,293.0,34.08,-118.35
4676,450000.0,5.8632,52.0,2066.0,319.0,981.0,297.0,34.07,-118.34
4682,175000.0,3.2645,52.0,2877.0,721.0,1186.0,704.0,34.08,-118.35
4683,225000.0,3.1765,52.0,2373.0,601.0,1135.0,576.0,34.08,-118.36
4684,175000.0,2.9621,52.0,1902.0,488.0,848.0,478.0,34.08,-118.36
4685,450000.0,3.6111,48.0,890.0,255.0,434.0,232.0,34.07,-118.35
4686,287500.0,3.3594,45.0,7803.0,2154.0,3359.0,2041.0,34.07,-118.35
4687,350000.0,4.0179,46.0,1651.0,410.0,512.0,397.0,34.07,-118.35
4689,355200.0,2.3375,40.0,1821.0,447.0,777.0,441.0,34.07,-118.36
4690,411100.0,4.7019,48.0,1740.0,360.0,748.0,357.0,34.07,-118.36
4691,405600.0,4.3667,50.0,2519.0,537.0,1117.0,516.0,34.07,-118.37
4692,456900.0,3.4265,52.0,2046.0,451.0,944.0,435.0,34.07,-118.36
4695,287500.0,3.201,44.0,2703.0,663.0,1045.0,619.0,34.07,-118.37
4696,453400.0,3.1677,39.0,2309.0,526.0,870.0,546.0,34.07,-118.37
4697,474300.0,3.4286,52.0,1084.0,247.0,468.0,255.0,34.07,-118.37
4699,375000.0,3.3725,16.0,4814.0,1381.0,1897.0,1209.0,34.07,-118.38
4701,225000.0,3.1766,52.0,3175.0,1057.0,1594.0,997.0,34.07,-118.34
4704,321600.0,3.9167,52.0,2530.0,458.0,1122.0,449.0,34.05,-118.34
4705,396000.0,3.5481,52.0,2069.0,417.0,826.0,377.0,34.06,-118.34
4706,327300.0,3.7167,52.0,1482.0,336.0,768.0,300.0,34.06,-118.34
4707,250000.0,3.2411,52.0,2837.0,602.0,1164.0,551.0,34.06,-118.35
4708,385000.0,3.7167,48.0,1354.0,279.0,716.0,309.0,34.06,-118.35
4709,440900.0,5.3819,52.0,1368.0,322.0,617.0,303.0,34.06,-118.35
4710,328800.0,2.6781,33.0,2880.0,836.0,1416.0,736.0,34.05,-118.35
4711,400000.0,3.2279,48.0,3551.0,826.0,1601.0,827.0,34.06,-118.35
4712,355000.0,3.25,39.0,2810.0,670.0,1109.0,624.0,34.06,-118.36
4714,446000.0,4.5192,52.0,843.0,160.0,333.0,151.0,34.06,-118.37
4716,362500.0,3.1475,28.0,2522.0,616.0,991.0,574.0,34.06,-118.38
4717,450000.0,2.7824,29.0,3946.0,1008.0,1676.0,876.0,34.06,-118.38
4718,310000.0,2.8233,31.0,4345.0,1158.0,1987.0,1070.0,34.06,-118.38
4720,345300.0,3.0862,35.0,2457.0,552.0,1159.0,523.0,34.05,-118.37
4721,278500.0,3.825,52.0,1197.0,231.0,671.0,219.0,34.04,-118.37
4722,275000.0,4.005,48.0,1266.0,234.0,539.0,222.0,34.05,-118.37
4723,296100.0,2.9883,41.0,2369.0,544.0,1252.0,522.0,34.05,-118.37
4724,470000.0,5.0858,52.0,2239.0,423.0,832.0,411.0,34.06,-118.37
4725,444300.0,4.0583,52.0,2346.0,437.0,1121.0,400.0,34.05,-118.37
4726,440900.0,3.625,52.0,1563.0,306.0,776.0,308.0,34.05,-118.37
4728,322600.0,3.3824,48.0,1825.0,404.0,728.0,363.0,34.05,-118.36
4729,295200.0,4.0625,47.0,1424.0,300.0,632.0,278.0,34.05,-118.36
4730,243600.0,3.2813,48.0,1835.0,380.0,956.0,370.0,34.05,-118.36
4731,242000.0,2.7917,49.0,995.0,184.0,462.0,194.0,34.04,-118.36
4732,254700.0,3.3333,45.0,1879.0,395.0,946.0,409.0,34.05,-118.36
4733,338100.0,3.0833,50.0,3518.0,812.0,1724.0,758.0,34.05,-118.36
4734,417900.0,3.0707,52.0,2053.0,480.0,900.0,417.0,34.05,-118.38
4735,474100.0,5.7509,47.0,1621.0,314.0,724.0,311.0,34.05,-118.39
4736,351000.0,4.2404,52.0,1004.0,231.0,590.0,226.0,34.05,-118.38
4737,334100.0,4.4191,52.0,1241.0,210.0,526.0,214.0,34.05,-118.38
4738,333600.0,4.8958,49.0,702.0,143.0,458.0,187.0,34.05,-118.38
4739,287500.0,3.238,40.0,2352.0,598.0,1133.0,563.0,34.05,-118.38
4741,234100.0,2.5806,47.0,2815.0,679.0,1533.0,594.0,34.05,-118.35
4742,158000.0,2.0984,44.0,1856.0,493.0,1374.0,469.0,34.05,-118.35
4743,202100.0,2.8793,42.0,1372.0,275.0,674.0,271.0,34.05,-118.36
4744,252000.0,2.5658,45.0,2283.0,509.0,1093.0,475.0,34.05,-118.36
4745,290800.0,2.8841,46.0,2149.0,451.0,905.0,443.0,34.05,-118.35
4746,213500.0,3.1944,50.0,2009.0,419.0,1130.0,402.0,34.05,-118.34
4747,140600.0,2.2725,39.0,975.0,292.0,723.0,285.0,34.05,-118.34
4748,195800.0,3.6435,52.0,1971.0,414.0,1065.0,409.0,34.05,-118.35
4749,259400.0,2.6654,52.0,2194.0,504.0,997.0,438.0,34.05,-118.34
4750,172700.0,2.532,39.0,2965.0,812.0,2638.0,794.0,34.04,-118.32
4751,165000.0,2.2554,39.0,1294.0,330.0,1140.0,313.0,34.04,-118.32
4752,156300.0,2.3526,48.0,1184.0,328.0,953.0,311.0,34.04,-118.32
4753,192500.0,2.913,31.0,1090.0,251.0,955.0,239.0,34.04,-118.33
4754,268500.0,2.0706,46.0,3015.0,795.0,2300.0,725.0,34.05,-118.33
4755,420000.0,3.6373,52.0,2545.0,401.0,1004.0,372.0,34.04,-118.33
4756,167100.0,2.7409,41.0,2099.0,472.0,1369.0,465.0,34.05,-118.34
4757,139700.0,2.5955,35.0,2345.0,607.0,2042.0,565.0,34.04,-118.34
4758,127100.0,2.2254,40.0,2064.0,662.0,2140.0,617.0,34.04,-118.34
4759,123200.0,1.7014,37.0,1466.0,529.0,1835.0,500.0,34.04,-118.34
4760,150700.0,1.8685,36.0,1956.0,601.0,1672.0,546.0,34.04,-118.35
4761,151600.0,3.0856,49.0,1104.0,266.0,668.0,297.0,34.04,-118.35
4762,179200.0,2.1711,45.0,1579.0,357.0,713.0,335.0,34.04,-118.35
4763,139400.0,2.3214,48.0,1769.0,429.0,993.0,405.0,34.04,-118.36
4764,157000.0,3.5161,45.0,1767.0,417.0,1052.0,379.0,34.04,-118.36
4765,146800.0,2.3687,38.0,1626.0,375.0,1019.0,372.0,34.04,-118.35
4766,133500.0,2.1078,43.0,1690.0,379.0,1017.0,359.0,34.03,-118.36
4767,122200.0,3.0694,37.0,1236.0,309.0,966.0,292.0,34.03,-118.37
4768,125800.0,2.0538,34.0,3239.0,806.0,2331.0,765.0,34.04,-118.36
4769,169400.0,2.4635,41.0,1617.0,423.0,1110.0,375.0,34.04,-118.35
4770,110900.0,1.9,44.0,865.0,208.0,537.0,183.0,34.03,-118.35
4771,138000.0,2.5625,45.0,1839.0,459.0,1312.0,460.0,34.04,-118.35
4772,171400.0,2.6,42.0,1681.0,360.0,987.0,337.0,34.04,-118.34
4773,118800.0,1.6581,48.0,1426.0,331.0,784.0,356.0,34.03,-118.34
4774,134600.0,1.9408,42.0,2010.0,494.0,1203.0,427.0,34.04,-118.34
4775,138100.0,1.975,35.0,1438.0,333.0,794.0,306.0,34.03,-118.35
4776,161500.0,2.5927,33.0,1806.0,444.0,1161.0,393.0,34.04,-118.33
4777,183900.0,1.7377,33.0,2314.0,624.0,1714.0,582.0,34.03,-118.33
4778,251100.0,2.628,48.0,2437.0,443.0,1400.0,426.0,34.04,-118.33
4779,151100.0,1.8333,47.0,1989.0,532.0,1430.0,519.0,34.04,-118.32
4780,168800.0,2.0259,42.0,1766.0,404.0,1117.0,367.0,34.04,-118.32
4781,176800.0,2.8654,44.0,1008.0,223.0,544.0,223.0,34.04,-118.32
4782,114000.0,2.1046,35.0,3189.0,935.0,2221.0,801.0,34.03,-118.32
4783,137500.0,1.9018,39.0,2840.0,826.0,1911.0,688.0,34.03,-118.33
4784,223200.0,3.0132,47.0,1082.0,198.0,455.0,193.0,34.03,-118.32
4785,127800.0,2.8971,50.0,1845.0,349.0,1109.0,335.0,34.03,-118.32
4786,121500.0,3.1731,47.0,1734.0,453.0,1272.0,438.0,34.03,-118.32
4787,127100.0,2.6098,52.0,2511.0,587.0,1660.0,546.0,34.02,-118.32
4788,133400.0,2.0304,51.0,2010.0,460.0,1355.0,433.0,34.02,-118.32
4789,114200.0,2.0042,47.0,1648.0,346.0,1120.0,338.0,34.02,-118.32
4790,118200.0,1.8783,45.0,1667.0,399.0,928.0,375.0,34.02,-118.33
4791,125700.0,2.1979,46.0,1528.0,391.0,933.0,366.0,34.02,-118.33
4792,125000.0,1.6429,46.0,2312.0,625.0,1552.0,603.0,34.03,-118.33
4793,181000.0,4.2218,48.0,1614.0,320.0,684.0,318.0,34.02,-118.34
4794,156900.0,3.5357,44.0,2067.0,385.0,1046.0,441.0,34.02,-118.34
4795,124000.0,1.89,49.0,2334.0,530.0,1334.0,447.0,34.03,-118.35
4796,123300.0,2.2273,43.0,2122.0,524.0,1510.0,436.0,34.03,-118.35
4797,134700.0,3.25,52.0,427.0,92.0,233.0,116.0,34.02,-118.35
4798,125400.0,1.9928,42.0,2043.0,512.0,1634.0,501.0,34.03,-118.35
4799,143800.0,2.1324,36.0,1083.0,342.0,1023.0,295.0,34.03,-118.36
4800,113500.0,1.8316,40.0,2323.0,661.0,1847.0,614.0,34.03,-118.36
4801,120000.0,2.2368,38.0,1400.0,376.0,1139.0,315.0,34.03,-118.36
4802,125900.0,1.6452,35.0,1819.0,499.0,1666.0,482.0,34.03,-118.36
4803,120700.0,2.0879,38.0,2365.0,638.0,2259.0,607.0,34.03,-118.36
4804,140900.0,3.3636,43.0,1350.0,287.0,811.0,307.0,34.03,-118.37
4805,134100.0,2.4444,46.0,2437.0,502.0,1151.0,477.0,34.03,-118.34
4806,136600.0,2.5156,49.0,1609.0,371.0,896.0,389.0,34.02,-118.34
4807,130300.0,3.1442,50.0,1172.0,261.0,685.0,260.0,34.02,-118.34
4808,130200.0,3.4306,49.0,1295.0,276.0,765.0,265.0,34.03,-118.34
4809,125000.0,1.3444,47.0,1927.0,561.0,1349.0,508.0,34.03,-118.34
4810,189700.0,1.7159,43.0,1356.0,333.0,796.0,329.0,34.02,-118.36
4811,188400.0,3.9732,41.0,1425.0,285.0,838.0,296.0,34.03,-118.37
4812,193200.0,2.6154,44.0,1944.0,458.0,981.0,377.0,34.02,-118.37
4813,152500.0,1.5565,35.0,1627.0,838.0,3013.0,791.0,34.05,-118.28
4814,153400.0,2.1696,39.0,1155.0,433.0,1857.0,424.0,34.04,-118.28
4815,132500.0,2.0817,41.0,659.0,291.0,1224.0,290.0,34.04,-118.29
4816,143800.0,1.8571,40.0,907.0,349.0,1426.0,323.0,34.05,-118.29
4817,123700.0,2.4359,48.0,1353.0,488.0,1945.0,487.0,34.04,-118.29
4818,180000.0,1.7225,50.0,1757.0,522.0,2080.0,488.0,34.04,-118.3
4819,162500.0,2.4297,51.0,1005.0,314.0,1227.0,306.0,34.05,-118.3
4820,121900.0,1.2786,39.0,993.0,506.0,1765.0,464.0,34.05,-118.3
4821,190600.0,1.9336,38.0,1864.0,515.0,1768.0,439.0,34.05,-118.31
4822,229200.0,2.1162,35.0,2007.0,571.0,1513.0,554.0,34.05,-118.31
4824,208300.0,2.4048,33.0,2691.0,726.0,2390.0,681.0,34.04,-118.31
4825,214600.0,2.0658,29.0,2038.0,578.0,2070.0,570.0,34.04,-118.31
4826,150000.0,0.8350999999999998,29.0,2438.0,867.0,2114.0,753.0,34.03,-118.31
4827,227800.0,1.9531,31.0,2206.0,501.0,1194.0,435.0,34.03,-118.32
4828,234600.0,2.5833,52.0,1277.0,285.0,954.0,334.0,34.04,-118.31
4829,175000.0,1.7109,24.0,2092.0,585.0,1757.0,538.0,34.04,-118.3
4830,150000.0,2.006,37.0,1470.0,399.0,1579.0,390.0,34.04,-118.3
4831,170300.0,1.767,37.0,2338.0,686.0,2376.0,630.0,34.04,-118.31
4832,143000.0,2.0405,44.0,1941.0,579.0,2049.0,535.0,34.04,-118.29
4833,162500.0,1.78,41.0,1653.0,426.0,1868.0,393.0,34.03,-118.3
4834,152800.0,2.1518,35.0,1090.0,345.0,1605.0,330.0,34.04,-118.3
4835,128100.0,2.1542,31.0,700.0,299.0,1272.0,298.0,34.04,-118.29
4836,125000.0,2.1471,32.0,432.0,182.0,702.0,186.0,34.04,-118.29
4837,136400.0,1.9167,42.0,1680.0,557.0,2099.0,526.0,34.03,-118.29
4838,151600.0,2.0673,45.0,943.0,289.0,953.0,238.0,34.03,-118.28
4839,179200.0,1.2875,42.0,907.0,378.0,822.0,288.0,34.03,-118.29
4840,258300.0,1.0219,29.0,3544.0,1384.0,3323.0,1213.0,34.03,-118.29
4841,135200.0,2.0848,38.0,1501.0,437.0,1777.0,441.0,34.03,-118.29
4842,168800.0,0.7472999999999999,22.0,3313.0,1235.0,2381.0,1063.0,34.03,-118.29
4843,119600.0,2.135,27.0,1084.0,287.0,1085.0,279.0,34.03,-118.29
4844,135500.0,2.025,46.0,2173.0,510.0,1343.0,476.0,34.03,-118.31
4845,132200.0,2.8295,52.0,1902.0,406.0,1233.0,385.0,34.03,-118.31
4846,111400.0,2.45,52.0,1173.0,284.0,814.0,295.0,34.02,-118.31
4847,105800.0,1.4712,44.0,1555.0,324.0,931.0,265.0,34.02,-118.31
4848,98100.0,2.4519,45.0,1423.0,278.0,822.0,276.0,34.02,-118.31
4849,98400.0,1.2434,52.0,1832.0,441.0,1186.0,420.0,34.02,-118.31
4850,147900.0,2.1571,47.0,2241.0,559.0,1775.0,504.0,34.03,-118.3
4851,150000.0,2.7125,40.0,1695.0,374.0,1138.0,357.0,34.03,-118.3
4852,138400.0,1.23,47.0,1315.0,247.0,785.0,245.0,34.03,-118.31
4853,187500.0,1.8564,37.0,2781.0,766.0,2586.0,729.0,34.03,-118.3
4854,156600.0,2.1173,34.0,2041.0,517.0,1479.0,495.0,34.03,-118.31
4855,127100.0,1.3187,23.0,1703.0,397.0,1333.0,361.0,34.02,-118.31
4856,112100.0,2.2981,46.0,1976.0,469.0,1409.0,431.0,34.02,-118.31
4857,116800.0,1.85,49.0,2120.0,483.0,1522.0,416.0,34.02,-118.3
4858,141300.0,2.087,21.0,1641.0,491.0,1526.0,453.0,34.02,-118.29
4859,137500.0,1.631,34.0,3184.0,772.0,2474.0,705.0,34.02,-118.3
4860,119300.0,1.5781,31.0,1933.0,478.0,1522.0,423.0,34.02,-118.3
4862,175000.0,1.7546,50.0,395.0,232.0,948.0,243.0,34.03,-118.27
4863,125000.0,1.7115,51.0,1280.0,422.0,1560.0,381.0,34.03,-118.27
4864,162500.0,1.6089,19.0,460.0,241.0,890.0,229.0,34.04,-118.28
4865,160200.0,1.2969,24.0,1283.0,545.0,1932.0,516.0,34.04,-118.28
4866,200000.0,1.4167,25.0,1582.0,780.0,2390.0,719.0,34.04,-118.28
4867,180000.0,2.1806,20.0,1193.0,454.0,1880.0,453.0,34.04,-118.28
4868,275000.0,1.6037,44.0,1273.0,474.0,1754.0,460.0,34.05,-118.28
4869,147500.0,1.8539,41.0,1933.0,791.0,3121.0,719.0,34.03,-118.28
4870,164600.0,1.7976,40.0,2118.0,796.0,2195.0,658.0,34.03,-118.28
4871,162500.0,2.2232,48.0,1521.0,513.0,1772.0,458.0,34.04,-118.28
4872,127300.0,1.875,39.0,2004.0,633.0,3050.0,621.0,34.02,-118.27
4873,38800.0,1.9375,52.0,281.0,103.0,470.0,96.0,34.02,-118.28
4874,187500.0,0.9234,40.0,561.0,284.0,662.0,205.0,34.02,-118.27
4875,350000.0,0.8439999999999999,26.0,2107.0,809.0,2821.0,572.0,34.03,-118.28
4876,225000.0,1.2989,25.0,1407.0,550.0,1193.0,472.0,34.03,-118.28
4877,158300.0,2.1944,50.0,180.0,89.0,356.0,76.0,34.02,-118.25
4878,312500.0,1.8333,52.0,142.0,47.0,137.0,45.0,34.03,-118.24
4879,100000.0,1.2096,49.0,299.0,90.0,287.0,68.0,34.03,-118.26
4880,124000.0,2.1905,52.0,1274.0,418.0,1655.0,368.0,34.03,-118.25
4881,130700.0,1.6302,32.0,1375.0,448.0,1698.0,432.0,34.02,-118.25
4882,123100.0,1.5652,38.0,980.0,285.0,1308.0,310.0,34.02,-118.26
4883,136500.0,2.131,38.0,1091.0,349.0,1786.0,340.0,34.02,-118.26
4884,126400.0,1.8382,40.0,1259.0,362.0,1499.0,327.0,34.02,-118.26
4885,117700.0,2.1667,37.0,1551.0,501.0,2173.0,474.0,34.02,-118.26
4886,96200.0,1.3134,48.0,1465.0,440.0,1859.0,400.0,34.02,-118.26
4887,114800.0,2.0703,46.0,1249.0,357.0,1607.0,331.0,34.02,-118.26
4888,109600.0,1.5603,41.0,848.0,323.0,1428.0,313.0,34.02,-118.26
4889,119500.0,2.2356,39.0,698.0,232.0,1046.0,228.0,34.02,-118.26
4890,114300.0,1.913,35.0,1368.0,486.0,2239.0,461.0,34.02,-118.25
4891,100800.0,2.1957,33.0,1676.0,525.0,2564.0,515.0,34.02,-118.25
4892,90300.0,1.2396,28.0,481.0,136.0,596.0,128.0,34.01,-118.25
4893,119900.0,2.3304,32.0,1311.0,410.0,1792.0,396.0,34.02,-118.25
4894,90600.0,1.8485,48.0,542.0,150.0,571.0,114.0,34.02,-118.24
4895,107500.0,2.375,48.0,396.0,99.0,485.0,110.0,34.01,-118.24
4896,99200.0,1.8929,43.0,1456.0,444.0,2098.0,433.0,34.01,-118.24
4897,100800.0,2.1466,31.0,1301.0,403.0,1952.0,377.0,34.01,-118.25
4898,127500.0,1.7813,30.0,405.0,86.0,376.0,68.0,34.01,-118.24
4899,93400.0,1.0898,45.0,782.0,270.0,1030.0,235.0,34.01,-118.25
4900,99300.0,1.2857,36.0,879.0,262.0,1034.0,236.0,34.01,-118.25
4901,107200.0,1.3287,43.0,1429.0,386.0,1412.0,354.0,34.01,-118.25
4902,100500.0,1.7425,43.0,1575.0,475.0,1980.0,469.0,34.01,-118.25
4903,110200.0,1.4464,30.0,962.0,291.0,1280.0,263.0,34.01,-118.25
4904,118800.0,1.4653,38.0,697.0,208.0,749.0,206.0,34.01,-118.26
4905,115800.0,1.5089,47.0,1269.0,323.0,1628.0,325.0,34.01,-118.26
4906,99600.0,1.9074,37.0,2451.0,668.0,2824.0,598.0,34.01,-118.26
4907,126800.0,1.4524,42.0,990.0,289.0,1167.0,281.0,34.01,-118.27
4908,118300.0,2.1776,46.0,879.0,253.0,1010.0,221.0,34.01,-118.26
4909,97200.0,2.319,21.0,1314.0,375.0,1505.0,366.0,34.02,-118.27
4910,116100.0,1.8652,35.0,1193.0,355.0,1784.0,341.0,34.01,-118.27
4911,129200.0,1.2206,35.0,1672.0,556.0,2106.0,519.0,34.01,-118.27
4912,114100.0,1.4327,47.0,921.0,264.0,881.0,221.0,34.01,-118.27
4913,113300.0,2.0817,43.0,1235.0,385.0,1745.0,372.0,34.01,-118.27
4914,103800.0,2.148,46.0,1748.0,428.0,1707.0,409.0,34.0,-118.27
4915,107400.0,1.7052,48.0,1869.0,461.0,1834.0,441.0,34.0,-118.27
4916,95800.0,1.75,47.0,780.0,237.0,888.0,215.0,34.0,-118.27
4917,108200.0,1.8641,43.0,2179.0,682.0,2624.0,609.0,34.01,-118.26
4918,104200.0,1.6221,41.0,1733.0,492.0,1776.0,453.0,34.0,-118.26
4919,105800.0,1.7237,36.0,1033.0,267.0,1112.0,229.0,34.0,-118.25
4920,105000.0,1.6382,36.0,1176.0,309.0,1267.0,292.0,34.0,-118.25
4921,102900.0,1.5781,32.0,1218.0,342.0,1292.0,304.0,34.0,-118.25
4922,90400.0,1.303,41.0,1768.0,475.0,1721.0,474.0,34.0,-118.25
4923,95800.0,1.4792,34.0,1905.0,552.0,2194.0,521.0,34.0,-118.25
4924,87500.0,1.2056,23.0,588.0,157.0,716.0,173.0,34.0,-118.24
4925,95000.0,0.9463,43.0,863.0,206.0,788.0,187.0,34.0,-118.24
4926,101300.0,2.2813,29.0,1419.0,363.0,1696.0,317.0,34.0,-118.25
4927,108200.0,1.7132,38.0,1715.0,414.0,1714.0,389.0,34.0,-118.24
4928,98600.0,1.875,44.0,448.0,116.0,504.0,96.0,33.99,-118.24
4929,88200.0,1.6731,41.0,1425.0,372.0,1803.0,353.0,33.99,-118.24
4930,98500.0,1.5556,42.0,2261.0,574.0,2496.0,527.0,33.99,-118.25
4931,107900.0,2.1793,39.0,1274.0,319.0,1362.0,324.0,33.99,-118.25
4932,91900.0,0.8941,27.0,1611.0,479.0,1457.0,458.0,34.0,-118.26
4933,103400.0,1.9208,37.0,2615.0,697.0,2484.0,630.0,34.0,-118.26
4934,101500.0,1.852,40.0,2099.0,599.0,2311.0,529.0,34.0,-118.27
4935,110800.0,1.3403,43.0,1638.0,434.0,1213.0,390.0,34.0,-118.27
4936,106900.0,1.8917,43.0,1258.0,381.0,1276.0,358.0,34.0,-118.27
4937,95000.0,1.8242,47.0,1865.0,465.0,1916.0,438.0,33.99,-118.26
4938,103500.0,1.6901,36.0,2016.0,505.0,1807.0,464.0,33.99,-118.26
4939,100000.0,1.9531,30.0,504.0,140.0,529.0,123.0,33.99,-118.27
4940,100000.0,1.4886,35.0,932.0,294.0,1153.0,282.0,33.99,-118.27
4941,97100.0,1.8086,38.0,1407.0,447.0,1783.0,402.0,33.99,-118.27
4942,162500.0,1.8824,46.0,441.0,167.0,621.0,144.0,34.01,-118.28
4943,156300.0,2.1382,46.0,1098.0,426.0,1510.0,374.0,34.02,-118.28
4944,143800.0,1.1667,40.0,885.0,312.0,799.0,221.0,34.01,-118.29
4945,122300.0,1.9152,48.0,4217.0,1095.0,3298.0,949.0,34.01,-118.3
4946,103800.0,1.2446,27.0,2190.0,626.0,1768.0,528.0,34.02,-118.3
4947,118800.0,1.1563,26.0,2001.0,582.0,2044.0,557.0,34.02,-118.29
4948,108000.0,1.6699,42.0,2386.0,670.0,2327.0,661.0,34.02,-118.3
4949,111700.0,1.7961,35.0,1147.0,290.0,818.0,281.0,34.01,-118.3
4950,109400.0,1.7386,50.0,1463.0,354.0,912.0,293.0,34.01,-118.31
4951,116900.0,1.6667,41.0,1046.0,216.0,727.0,201.0,34.02,-118.31
4952,115200.0,1.6955,43.0,2255.0,533.0,1568.0,470.0,34.02,-118.31
4953,117100.0,2.0417,39.0,2073.0,566.0,1246.0,547.0,34.01,-118.31
4954,108800.0,1.6851,46.0,2217.0,489.0,1227.0,448.0,34.02,-118.31
4955,121000.0,2.5263,48.0,2544.0,532.0,1357.0,498.0,34.01,-118.31
4956,123200.0,1.8214,52.0,2547.0,475.0,1417.0,444.0,34.01,-118.31
4957,123700.0,3.0759,52.0,1793.0,350.0,1303.0,366.0,34.01,-118.31
4958,123200.0,2.3942,42.0,814.0,223.0,511.0,188.0,34.01,-118.29
4959,125000.0,1.6505,50.0,2238.0,673.0,2247.0,583.0,34.01,-118.29
4960,116000.0,1.6875,52.0,1743.0,421.0,1206.0,384.0,34.0,-118.3
4961,136200.0,2.5885,52.0,1908.0,428.0,1271.0,394.0,34.01,-118.3
4962,134400.0,2.0625,52.0,1444.0,343.0,1154.0,334.0,34.01,-118.3
4963,132000.0,1.7143,34.0,2305.0,775.0,2450.0,740.0,34.01,-118.28
4964,114100.0,2.3403,46.0,1650.0,463.0,1992.0,458.0,34.0,-118.28
4965,112500.0,1.4639,6.0,1487.0,468.0,1509.0,403.0,34.0,-118.29
4966,137500.0,1.6036,39.0,751.0,207.0,1010.0,231.0,34.01,-118.29
4967,142500.0,1.0539,30.0,1385.0,518.0,1730.0,472.0,34.01,-118.29
4968,122900.0,1.8656,50.0,2601.0,794.0,3080.0,770.0,34.01,-118.28
4969,103600.0,1.2065,43.0,713.0,245.0,880.0,237.0,34.0,-118.28
4970,131300.0,1.2175,52.0,795.0,308.0,1118.0,275.0,34.01,-118.28
4971,126600.0,2.3309,48.0,483.0,190.0,775.0,188.0,34.01,-118.28
4972,118800.0,2.125,38.0,3335.0,921.0,3612.0,887.0,34.0,-118.28
